Game Turn, Player, Score, CATEGORY_CIVICS, CATEGORY_EMPIRE, CATEGORY_GREAT_PEOPLE, CATEGORY_RELIGION, CATEGORY_TECH, CATEGORY_WONDER, CATEGORY_TRADE, CATEGORY_PILLAGE, CATEGORY_INCOME, CATEGORY_SCENARIO1, CATEGORY_SCENARIO2, CATEGORY_SCENARIO3, CATEGORY_E
38, 8, 66, 18, 31, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 7
38, 9, 58, 15, 28, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7
38, 10, 38, 15, 13, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
38, 11, 45, 18, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
38, 12, 31, 15, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
38, 13, 34, 15, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
38, 14, 35, 15, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
38, 15, 33, 15, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
38, 16, 39, 15, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
38, 17, 42, 18, 14, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
38, 18, 34, 18, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
38, 19, 38, 18, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
38, 20, 43, 18, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
38, 21, 31, 15, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
38, 22, 37, 18, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
38, 23, 36, 18, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
38, 24, 40, 18, 10, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
38, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
38, 63, 32, 18, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
39, 0, 40, 6, 17, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 9
39, 1, 115, 24, 34, 0, 0, 10, 15, 0, 0, 0, 0, 0, 0, 32
39, 2, 80, 18, 39, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 13
39, 3, 84, 18, 40, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 16
39, 4, 96, 24, 49, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 11
39, 5, 99, 18, 33, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 26
39, 6, 73, 18, 31, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 12
39, 7, 115, 18, 32, 5, 10, 10, 15, 0, 0, 0, 0, 0, 0, 25
39, 8, 66, 18, 31, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 7
39, 9, 58, 15, 28, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7
39, 10, 38, 15, 13, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
39, 11, 45, 18, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
39, 12, 31, 15, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
39, 13, 34, 15, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
39, 14, 35, 15, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
39, 15, 33, 15, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
39, 16, 39, 15, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
39, 17, 42, 18, 14, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
39, 18, 34, 18, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
39, 19, 38, 18, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
39, 20, 43, 18, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
39, 21, 31, 15, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
39, 22, 37, 18, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
39, 23, 36, 18, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
39, 24, 40, 18, 10, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
39, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
39, 63, 32, 18, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
40, 0, 42, 6, 17, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 9
40, 1, 116, 24, 35, 0, 0, 10, 15, 0, 0, 0, 0, 0, 0, 32
40, 2, 81, 18, 40, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 13
40, 3, 88, 18, 41, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 17
40, 4, 104, 24, 56, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 12
40, 5, 99, 18, 33, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 26
40, 6, 76, 18, 32, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 14
40, 7, 116, 18, 33, 5, 10, 10, 15, 0, 0, 0, 0, 0, 0, 25
40, 8, 68, 18, 31, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 9
40, 9, 58, 15, 28, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7
40, 10, 38, 15, 13, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
40, 11, 45, 18, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
40, 12, 31, 15, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
40, 13, 34, 15, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
40, 14, 35, 15, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
40, 15, 33, 15, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
40, 16, 39, 15, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
40, 17, 44, 18, 14, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
40, 18, 34, 18, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
40, 19, 38, 18, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
40, 20, 43, 18, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
40, 21, 31, 15, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
40, 22, 37, 18, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
40, 23, 36, 18, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
40, 24, 40, 18, 10, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
40, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
40, 63, 32, 18, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
41, 0, 43, 6, 18, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 9
41, 1, 115, 24, 34, 0, 0, 10, 15, 0, 0, 0, 0, 0, 0, 32
41, 2, 83, 18, 42, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 13
41, 3, 92, 18, 43, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 17
41, 4, 105, 24, 57, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 12
41, 5, 107, 18, 39, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 28
41, 6, 78, 18, 32, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 16
41, 7, 119, 18, 36, 5, 10, 10, 15, 0, 0, 0, 0, 0, 0, 25
41, 8, 68, 18, 31, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 9
41, 9, 60, 18, 27, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7
41, 10, 38, 15, 13, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
41, 11, 45, 18, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
41, 12, 31, 15, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
41, 13, 34, 15, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
41, 14, 35, 15, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
41, 15, 33, 15, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
41, 16, 40, 15, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
41, 17, 44, 18, 14, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
41, 18, 35, 18, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
41, 19, 38, 18, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
41, 20, 43, 18, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
41, 21, 31, 15, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
41, 22, 37, 18, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
41, 23, 36, 18, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
41, 24, 41, 18, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
41, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
41, 63, 32, 18, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
42, 0, 44, 6, 18, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10
42, 1, 120, 24, 36, 0, 0, 10, 15, 0, 0, 0, 0, 0, 0, 35
42, 2, 84, 18, 43, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 13
42, 3, 93, 18, 44, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 17
42, 4, 107, 24, 57, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 12
42, 5, 113, 21, 39, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 31
42, 6, 78, 18, 32, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 16
42, 7, 122, 21, 36, 5, 10, 10, 15, 0, 0, 0, 0, 0, 0, 25
42, 8, 76, 21, 31, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 12
42, 9, 61, 18, 28, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7
42, 10, 38, 15, 13, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
42, 11, 45, 18, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
42, 12, 33, 15, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
42, 13, 34, 15, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
42, 14, 35, 15, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
42, 15, 33, 15, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
42, 16, 43, 18, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
42, 17, 44, 18, 14, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
42, 18, 35, 18, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
42, 19, 38, 18, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
42, 20, 43, 18, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
42, 21, 31, 15, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
42, 22, 37, 18, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
42, 23, 36, 18, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
42, 24, 41, 18, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
42, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, 63, 34, 18, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
43, 0, 45, 6, 19, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10
43, 1, 124, 24, 38, 0, 0, 10, 15, 0, 0, 0, 0, 0, 0, 37
43, 2, 84, 18, 43, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 13
43, 3, 94, 18, 45, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 17
43, 4, 110, 24, 58, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 14
43, 5, 116, 21, 40, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 31
43, 6, 78, 18, 32, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 16
43, 7, 122, 21, 36, 5, 10, 10, 15, 0, 0, 0, 0, 0, 0, 25
43, 8, 77, 21, 32, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 12
43, 9, 69, 18, 35, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8
43, 10, 38, 15, 13, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
43, 11, 45, 18, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
43, 12, 33, 15, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
43, 13, 35, 15, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
43, 14, 38, 18, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
43, 15, 33, 15, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
43, 16, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
43, 17, 44, 18, 14, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
43, 18, 35, 18, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
43, 19, 38, 18, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
43, 20, 43, 18, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
43, 21, 31, 15, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
43, 22, 37, 18, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
43, 23, 36, 18, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
43, 24, 41, 18, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
43, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
43, 63, 34, 18, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
44, 0, 50, 9, 19, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 12
44, 1, 127, 27, 38, 0, 0, 10, 15, 0, 0, 0, 0, 0, 0, 37
44, 2, 84, 18, 43, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 13
44, 3, 94, 18, 45, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 17
44, 4, 113, 27, 58, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 14
44, 5, 116, 21, 40, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 31
44, 6, 79, 18, 33, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 16
44, 7, 127, 21, 38, 5, 10, 10, 15, 0, 0, 0, 0, 0, 0, 28
44, 8, 78, 21, 32, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 13
44, 9, 70, 18, 36, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8
44, 10, 41, 18, 13, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
44, 11, 45, 18, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
44, 12, 33, 15, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
44, 13, 35, 15, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
44, 14, 41, 21, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
44, 15, 33, 15, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
44, 16, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
44, 17, 45, 18, 15, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
44, 18, 37, 18, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
44, 19, 38, 18, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
44, 20, 43, 18, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
44, 21, 31, 15, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
44, 22, 38, 18, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
44, 23, 36, 18, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
44, 24, 41, 18, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
44, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
44, 63, 34, 18, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
45, 0, 50, 9, 19, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 12
45, 1, 127, 27, 38, 0, 0, 10, 15, 0, 0, 0, 0, 0, 0, 37
45, 2, 93, 18, 44, 5, 0, 12, 0, 0, 0, 0, 0, 0, 0, 14
45, 3, 95, 18, 46, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 17
45, 4, 113, 27, 58, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 14
45, 5, 116, 21, 40, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 31
45, 6, 80, 18, 33, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 17
45, 7, 127, 21, 38, 5, 10, 10, 15, 0, 0, 0, 0, 0, 0, 28
45, 8, 82, 21, 32, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 15
45, 9, 71, 18, 37, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8
45, 10, 44, 21, 13, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
45, 11, 45, 18, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
45, 12, 33, 15, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
45, 13, 37, 15, 12, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
45, 14, 41, 21, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
45, 15, 33, 15, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
45, 16, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
45, 17, 45, 18, 15, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
45, 18, 39, 18, 11, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
45, 19, 38, 18, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
45, 20, 44, 18, 14, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
45, 21, 31, 15, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
45, 22, 38, 18, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
45, 23, 36, 18, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
45, 24, 41, 18, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
45, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
45, 63, 34, 18, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
46, 0, 52, 9, 19, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 12
46, 1, 128, 27, 38, 0, 0, 10, 15, 0, 0, 0, 0, 0, 0, 38
46, 2, 96, 21, 44, 5, 0, 12, 0, 0, 0, 0, 0, 0, 0, 14
46, 3, 95, 18, 46, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 17
46, 4, 126, 27, 60, 5, 0, 16, 0, 0, 0, 0, 0, 0, 0, 18
46, 5, 121, 21, 40, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 34
46, 6, 85, 18, 35, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 18
46, 7, 127, 21, 38, 5, 10, 10, 15, 0, 0, 0, 0, 0, 0, 28
46, 8, 82, 21, 32, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 15
46, 9, 76, 18, 38, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10
46, 10, 44, 21, 13, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
46, 11, 45, 18, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
46, 12, 33, 15, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
46, 13, 39, 15, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
46, 14, 44, 21, 13, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
46, 15, 36, 18, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
46, 16, 48, 21, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
46, 17, 45, 18, 15, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
46, 18, 41, 18, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
46, 19, 38, 18, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
46, 20, 46, 18, 14, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
46, 21, 31, 15, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
46, 22, 38, 18, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
46, 23, 36, 18, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
46, 24, 41, 18, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
46, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
46, 63, 36, 18, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
47, 0, 53, 9, 20, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 12
47, 1, 133, 27, 39, 0, 0, 12, 15, 0, 0, 0, 0, 0, 0, 40
47, 2, 100, 24, 43, 5, 0, 14, 0, 0, 0, 0, 0, 0, 0, 14
47, 3, 97, 18, 46, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 17
47, 4, 126, 27, 60, 5, 0, 16, 0, 0, 0, 0, 0, 0, 0, 18
47, 5, 125, 21, 44, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 34
47, 6, 86, 18, 35, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 19
47, 7, 133, 24, 38, 5, 10, 12, 15, 0, 0, 0, 0, 0, 0, 29
47, 8, 84, 21, 34, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 15
47, 9, 76, 18, 38, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10
47, 10, 45, 21, 14, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
47, 11, 45, 18, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
47, 12, 33, 15, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
47, 13, 41, 15, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
47, 14, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
47, 15, 39, 21, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
47, 16, 50, 21, 13, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
47, 17, 45, 18, 15, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
47, 18, 41, 18, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
47, 19, 38, 18, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
47, 20, 46, 18, 14, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
47, 21, 31, 15, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
47, 22, 38, 18, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
47, 23, 36, 18, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
47, 24, 41, 18, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
47, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
47, 63, 36, 18, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
48, 0, 54, 9, 21, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 12
48, 1, 134, 27, 40, 0, 0, 12, 15, 0, 0, 0, 0, 0, 0, 40
48, 2, 103, 24, 44, 5, 0, 16, 0, 0, 0, 0, 0, 0, 0, 14
48, 3, 102, 21, 47, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 18
48, 4, 126, 27, 60, 5, 0, 16, 0, 0, 0, 0, 0, 0, 0, 18
48, 5, 128, 21, 44, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 37
48, 6, 86, 18, 35, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 19
48, 7, 133, 24, 38, 5, 10, 12, 15, 0, 0, 0, 0, 0, 0, 29
48, 8, 86, 21, 34, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 17
48, 9, 79, 18, 38, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 13
48, 10, 45, 21, 14, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
48, 11, 45, 18, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
48, 12, 33, 15, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
48, 13, 43, 15, 12, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
48, 14, 48, 21, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
48, 15, 39, 21, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
48, 16, 53, 21, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
48, 17, 47, 18, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
48, 18, 41, 18, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
48, 19, 38, 18, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
48, 20, 49, 21, 14, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
48, 21, 34, 18, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
48, 22, 40, 18, 12, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
48, 23, 39, 21, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
48, 24, 41, 18, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
48, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
48, 63, 39, 21, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
49, 0, 59, 12, 21, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 12
49, 1, 136, 27, 40, 0, 0, 14, 15, 0, 0, 0, 0, 0, 0, 40
49, 2, 103, 24, 44, 5, 0, 16, 0, 0, 0, 0, 0, 0, 0, 14
49, 3, 104, 21, 47, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 18
