[2022-04-03 13:31:20]	,        GameViewState_UpdateCache, 70.19 ms
[2022-04-03 13:31:20]	,    GameViewState_UpdateGameCore, 70.56 ms
[2022-04-03 13:31:20]	,----- FRAME: 95087 time: 99.04ms Moving avg: 17.35ms 5 frames since last 
[2022-04-03 13:31:24]	,UIManager_ProcessInput, 15.87 ms
[2022-04-03 13:31:24]	,----- FRAME: 95329 time: 16.19ms Moving avg: 16.12ms 243 frames since last 
[2022-04-03 13:31:27]	,LuaContext::TechTree, 13.31 ms
[2022-04-03 13:31:27]	,GameCoreEvent::ResearchChanged, 15.55 ms
[2022-04-03 13:31:27]	,LuaContext::TechTree, 9.89 ms
[2022-04-03 13:31:27]	,GameCoreEvent::ResearchQueueChanged, 9.95 ms
[2022-04-03 13:31:27]	,----- FRAME: 95550 time: 30.23ms Moving avg: 16.65ms 222 frames since last 
[2022-04-03 13:31:35]	,DoGameStateSaveRequest, 741.69 ms
[2022-04-03 13:31:35]	,SerialEvent::PreTurnBegin, 742.67 ms
[2022-04-03 13:31:35]	,----- FRAME: 95977 time: 15.50ms Moving avg: 16.14ms 428 frames since last 
[2022-04-03 13:31:35]	,        GameCoreEvent::TurnBegin, 14.33 ms
[2022-04-03 13:31:35]	,            GameViewState_UpdateCache, 71.94 ms
[2022-04-03 13:31:35]	,        GameViewState_UpdateGameCore, 72.29 ms
[2022-04-03 13:31:35]	,----- FRAME: 95982 time: 100.89ms Moving avg: 17.45ms 6 frames since last 
[2022-04-03 13:31:35]	,                    LuaContext::ProductionPanel, 10.16 ms
[2022-04-03 13:31:35]	,                GameCoreEvent::CityProductionQueueChanged, 10.23 ms
[2022-04-03 13:31:35]	,----- FRAME: 95991 time: 46.97ms Moving avg: 17.29ms 10 frames since last 
[2022-04-03 13:31:39]	,UIManager_ProcessInput, 10.90 ms
[2022-04-03 13:31:39]	,----- FRAME: 96253 time: 7.40ms Moving avg: 15.94ms 263 frames since last 
[2022-04-03 13:31:49]	,GameCoreEvent::BuildingAddedToMap, 14.61 ms
[2022-04-03 13:31:49]	,----- FRAME: 96840 time: 32.01ms Moving avg: 16.47ms 588 frames since last 
[2022-04-03 13:31:52]	,    DoGameStateSaveRequest, 747.64 ms
[2022-04-03 13:31:52]	,SerialEvent::PreTurnBegin, 748.55 ms
[2022-04-03 13:31:52]	,----- FRAME: 97027 time: 16.20ms Moving avg: 16.06ms 188 frames since last 
[2022-04-03 13:31:52]	,            GameCoreEvent::TurnBegin, 14.72 ms
[2022-04-03 13:31:52]	,                GameViewState_UpdateCache, 70.29 ms
[2022-04-03 13:31:52]	,            GameViewState_UpdateGameCore, 70.93 ms
[2022-04-03 13:31:52]	,----- FRAME: 97032 time: 100.48ms Moving avg: 17.29ms 6 frames since last 
[2022-04-03 13:32:05]	,DoGameStateSaveRequest, 751.85 ms
[2022-04-03 13:32:05]	,SerialEvent::PreTurnBegin, 752.72 ms
[2022-04-03 13:32:05]	,----- FRAME: 97774 time: 15.34ms Moving avg: 16.10ms 743 frames since last 
[2022-04-03 13:32:05]	,            GameCoreEvent::TurnBegin, 14.89 ms
[2022-04-03 13:32:05]	,                GameViewState_UpdateCache, 71.93 ms
[2022-04-03 13:32:05]	,            GameViewState_UpdateGameCore, 72.26 ms
[2022-04-03 13:32:05]	,----- FRAME: 97778 time: 98.78ms Moving avg: 17.38ms 5 frames since last 
[2022-04-03 13:32:12]	,DoGameStateSaveRequest, 754.34 ms
[2022-04-03 13:32:12]	,SerialEvent::PreTurnBegin, 755.25 ms
[2022-04-03 13:32:12]	,----- FRAME: 98222 time: 16.08ms Moving avg: 16.10ms 445 frames since last 
[2022-04-03 13:32:12]	,                GameCoreEvent::TurnBegin, 14.78 ms
[2022-04-03 13:32:12]	,                    GameViewState_UpdateCache, 70.73 ms
[2022-04-03 13:32:12]	,                GameViewState_UpdateGameCore, 71.14 ms
[2022-04-03 13:32:12]	,----- FRAME: 98227 time: 98.93ms Moving avg: 17.46ms 6 frames since last 
[2022-04-03 13:32:16]	,UIManager_ProcessInput, 15.89 ms
[2022-04-03 13:32:16]	,----- FRAME: 98482 time: 7.68ms Moving avg: 15.74ms 256 frames since last 
[2022-04-03 13:32:28]	,UIManager_ProcessInput, 12.20 ms
[2022-04-03 13:32:28]	,----- FRAME: 99164 time: 6.56ms Moving avg: 16.18ms 683 frames since last 
[2022-04-03 13:32:29]	,UIManager_ProcessInput, 22.21 ms
[2022-04-03 13:32:29]	,----- FRAME: 99265 time: 12.77ms Moving avg: 16.39ms 102 frames since last 
[2022-04-03 13:32:31]	,LuaContext::CityStates, 11.50 ms
[2022-04-03 13:32:31]	,GameCoreEvent::InfluenceGiven, 11.57 ms
[2022-04-03 13:32:31]	,LuaContext::CityStates, 9.28 ms
[2022-04-03 13:32:31]	,GameCoreEvent::InfluenceChanged, 9.44 ms
[2022-04-03 13:32:31]	,LuaContext::HistoricMoments, 33.82 ms
[2022-04-03 13:32:31]	,GameCoreEvent::NotificationActivated, 33.99 ms
[2022-04-03 13:32:31]	,Civ6App_PublishGameCoreEvents, 60.21 ms
[2022-04-03 13:32:31]	,----- FRAME: 99374 time: 73.91ms Moving avg: 17.44ms 110 frames since last 
[2022-04-03 13:32:40]	,DoGameStateSaveRequest, 763.71 ms
[2022-04-03 13:32:40]	,SerialEvent::PreTurnBegin, 764.63 ms
[2022-04-03 13:32:40]	,----- FRAME: 99882 time: 16.72ms Moving avg: 16.30ms 509 frames since last 
[2022-04-03 13:32:40]	,            GameCoreEvent::TurnBegin, 15.44 ms
[2022-04-03 13:32:40]	,                GameViewState_UpdateCache, 73.73 ms
[2022-04-03 13:32:40]	,            GameViewState_UpdateGameCore, 74.08 ms
[2022-04-03 13:32:40]	,----- FRAME: 99887 time: 102.16ms Moving avg: 17.67ms 6 frames since last 
[2022-04-03 13:32:53]	,DoGameStateSaveRequest, 765.33 ms
[2022-04-03 13:32:53]	,SerialEvent::PreTurnBegin, 766.26 ms
[2022-04-03 13:32:53]	,----- FRAME: 100645 time: 16.66ms Moving avg: 16.48ms 759 frames since last 
[2022-04-03 13:32:53]	,            GameCoreEvent::TurnBegin, 15.23 ms
[2022-04-03 13:32:53]	,                GameViewState_UpdateCache, 75.42 ms
[2022-04-03 13:32:53]	,            GameViewState_UpdateGameCore, 75.73 ms
[2022-04-03 13:32:53]	,----- FRAME: 100649 time: 102.98ms Moving avg: 17.87ms 5 frames since last 
[2022-04-03 13:32:53]	,                LuaContext::WorldViewIconsManager, 5.70 ms
[2022-04-03 13:32:53]	,            GameCoreEvent::ResearchCompleted, 7.85 ms
[2022-04-03 13:32:53]	,----- FRAME: 100658 time: 27.75ms Moving avg: 17.37ms 10 frames since last 
[2022-04-03 13:32:55]	,UIManager_ProcessInput, 15.04 ms
[2022-04-03 13:32:56]	,----- FRAME: 100820 time: 6.19ms Moving avg: 15.93ms 163 frames since last 
[2022-04-03 13:33:05]	,LuaContext::ResearchChooser, 5.45 ms
[2022-04-03 13:33:05]	,SerialEvent::GameCoreEventPublishComplete, 5.52 ms
[2022-04-03 13:33:05]	,----- FRAME: 101409 time: 16.52ms Moving avg: 16.61ms 590 frames since last 
[2022-04-03 13:33:11]	,DoGameStateSaveRequest, 767.43 ms
[2022-04-03 13:33:11]	,SerialEvent::PreTurnBegin, 768.32 ms
[2022-04-03 13:33:11]	,----- FRAME: 101767 time: 16.67ms Moving avg: 16.23ms 359 frames since last 
[2022-04-03 13:33:11]	,    GameCoreEvent::TurnBegin, 15.33 ms
[2022-04-03 13:33:11]	,        GameViewState_UpdateCache, 74.92 ms
[2022-04-03 13:33:11]	,    GameViewState_UpdateGameCore, 75.24 ms
[2022-04-03 13:33:11]	,----- FRAME: 101772 time: 105.98ms Moving avg: 17.59ms 6 frames since last 
[2022-04-03 13:33:12]	,                LuaContext::ProductionPanel, 11.11 ms
[2022-04-03 13:33:12]	,            GameCoreEvent::CityProductionQueueChanged, 11.18 ms
[2022-04-03 13:33:12]	,----- FRAME: 101781 time: 33.56ms Moving avg: 17.19ms 10 frames since last 
[2022-04-03 13:33:14]	,UIManager_ProcessInput, 11.01 ms
[2022-04-03 13:33:14]	,----- FRAME: 101930 time: 5.34ms Moving avg: 15.98ms 150 frames since last 
[2022-04-03 13:33:20]	, **** MAIN THREAD stalled on GC lock for 23.02 ms
[2022-04-03 13:33:20]	,LuaContext::UnitPanel, 24.13 ms
[2022-04-03 13:33:20]	,SerialEvent::UnitSelectionChanged, 24.33 ms
[2022-04-03 13:33:20]	,----- FRAME: 102283 time: 29.96ms Moving avg: 16.36ms 354 frames since last 
[2022-04-03 13:33:23]	,DoGameStateSaveRequest, 790.69 ms
[2022-04-03 13:33:23]	,SerialEvent::PreTurnBegin, 791.72 ms
[2022-04-03 13:33:23]	,----- FRAME: 102456 time: 15.90ms Moving avg: 16.27ms 174 frames since last 
[2022-04-03 13:33:23]	,            GameCoreEvent::TurnBegin, 14.63 ms
[2022-04-03 13:33:23]	,                GameViewState_UpdateCache, 72.29 ms
[2022-04-03 13:33:23]	,            GameViewState_UpdateGameCore, 72.60 ms
[2022-04-03 13:33:23]	,                UIManager_Update, 12.15 ms
[2022-04-03 13:33:23]	,----- FRAME: 102460 time: 109.15ms Moving avg: 17.67ms 5 frames since last 
[2022-04-03 13:33:23]	,                LuaContext::UnitPanel, 11.49 ms
[2022-04-03 13:33:23]	,            GameCoreEvent::PlayerTurnActivated, 14.96 ms
[2022-04-03 13:33:23]	,----- FRAME: 102469 time: 36.20ms Moving avg: 17.24ms 10 frames since last 
[2022-04-03 13:33:26]	,LuaContext::UnitPanel, 11.24 ms
[2022-04-03 13:33:26]	,SerialEvent::UnitSelectionChanged, 11.91 ms
[2022-04-03 13:33:26]	,----- FRAME: 102653 time: 16.54ms Moving avg: 16.32ms 185 frames since last 
[2022-04-03 13:33:27]	,UIManager_ProcessInput, 11.11 ms
[2022-04-03 13:33:27]	,----- FRAME: 102689 time: 12.36ms Moving avg: 16.07ms 37 frames since last 
[2022-04-03 13:33:30]	,LuaContext::WorldInput, 11.95 ms
[2022-04-03 13:33:30]	,SerialEvent::InterfaceModeChanged, 12.87 ms
[2022-04-03 13:33:30]	,----- FRAME: 102901 time: 17.71ms Moving avg: 16.06ms 213 frames since last 
[2022-04-03 13:33:30]	,        LuaContext::MapLabelManager, 15.36 ms
[2022-04-03 13:33:30]	,    SerialEvent::LensLayerOn, 15.47 ms
[2022-04-03 13:33:30]	,            WorldView_Render_Submission, 30.01 ms
[2022-04-03 13:33:30]	,    UIUpdateJob_Render, 31.43 ms
[2022-04-03 13:33:30]	,----- FRAME: 102902 time: 60.14ms Moving avg: 16.75ms 2 frames since last 
[2022-04-03 13:33:35]	,LuaContext::ProductionPanel, 10.96 ms
[2022-04-03 13:33:35]	,GameCoreEvent::CityProductionQueueChanged, 11.03 ms
[2022-04-03 13:33:35]	,----- FRAME: 103179 time: 26.51ms Moving avg: 16.79ms 278 frames since last 
[2022-04-03 13:33:41]	,LuaContext::DiplomacyActionView, 9.67 ms
[2022-04-03 13:33:41]	,GameCoreEvent::DiplomacyStatement, 9.80 ms
[2022-04-03 13:33:41]	,LocalMachineEvent::ShowLeaderScreen, 95.95 ms
[2022-04-03 13:33:41]	,Civ6App_PublishLocalMachine, 96.03 ms
[2022-04-03 13:33:41]	,Civ6App_PublishEvents, 116.08 ms
[2022-04-03 13:33:41]	,----- FRAME: 103540 time: 123.23ms Moving avg: 17.89ms 362 frames since last 
[2022-04-03 13:33:43]	,LuaContext::MapLabelManager, 14.75 ms
[2022-04-03 13:33:43]	,SerialEvent::GameCoreEventPlaybackComplete, 15.76 ms
[2022-04-03 13:33:43]	,WorldView_Render_Submission, 29.67 ms
[2022-04-03 13:33:43]	,UIUpdateJob_Render, 35.30 ms
[2022-04-03 13:33:43]	,----- FRAME: 103672 time: 61.38ms Moving avg: 17.13ms 133 frames since last 
[2022-04-03 13:33:43]	,        GameCoreEvent::BuildingAddedToMap, 13.20 ms
[2022-04-03 13:33:43]	,----- FRAME: 103684 time: 35.68ms Moving avg: 16.89ms 13 frames since last 
[2022-04-03 13:33:48]	,DoGameStateSaveRequest, 768.44 ms
[2022-04-03 13:33:48]	,SerialEvent::PreTurnBegin, 769.38 ms
[2022-04-03 13:33:48]	,----- FRAME: 103938 time: 16.02ms Moving avg: 16.38ms 255 frames since last 
[2022-04-03 13:33:48]	,            GameCoreEvent::TurnBegin, 15.57 ms
[2022-04-03 13:33:48]	,----- FRAME: 103944 time: 35.71ms Moving avg: 16.65ms 7 frames since last 
[2022-04-03 13:33:52]	,GameViewState_UpdateCache, 73.41 ms
[2022-04-03 13:33:52]	,GameViewState_UpdateGameCore, 73.81 ms
[2022-04-03 13:33:52]	,----- FRAME: 104216 time: 77.15ms Moving avg: 17.34ms 273 frames since last 
[2022-04-03 13:33:52]	,                LuaContext::WorldViewIconsManager, 6.01 ms
[2022-04-03 13:33:52]	,            GameCoreEvent::ResearchCompleted, 8.07 ms
[2022-04-03 13:33:52]	,----- FRAME: 104225 time: 29.46ms Moving avg: 16.82ms 10 frames since last 
[2022-04-03 13:33:55]	,UIManager_ProcessInput, 50.66 ms
[2022-04-03 13:33:55]	,----- FRAME: 104396 time: 12.24ms Moving avg: 16.28ms 172 frames since last 
[2022-04-03 13:33:57]	,UIManager_ProcessInput, 23.72 ms
[2022-04-03 13:33:57]	,----- FRAME: 104469 time: 12.36ms Moving avg: 16.32ms 74 frames since last 
[2022-04-03 13:33:59]	,UIManager_ProcessInput, 11.97 ms
[2022-04-03 13:33:59]	,----- FRAME: 104646 time: 4.78ms Moving avg: 15.76ms 178 frames since last 
[2022-04-03 13:34:07]	,UIManager_ProcessInput, 14.55 ms
[2022-04-03 13:34:07]	,----- FRAME: 105093 time: 7.77ms Moving avg: 16.33ms 448 frames since last 
[2022-04-03 13:34:14]	,LuaContext::TechTree, 12.86 ms
[2022-04-03 13:34:14]	,GameCoreEvent::ResearchChanged, 15.34 ms
[2022-04-03 13:34:14]	,LuaContext::TechTree, 9.19 ms
[2022-04-03 13:34:14]	,GameCoreEvent::ResearchQueueChanged, 9.24 ms
[2022-04-03 13:34:14]	,----- FRAME: 105524 time: 29.04ms Moving avg: 16.49ms 432 frames since last 
[2022-04-03 13:34:18]	,GameCoreEvent::BuildingAddedToMap, 9.92 ms
[2022-04-03 13:34:18]	,----- FRAME: 105743 time: 44.25ms Moving avg: 16.62ms 220 frames since last 
[2022-04-03 13:34:19]	,    ScriptedArt_Update, 19.98 ms
[2022-04-03 13:34:19]	,----- FRAME: 105838 time: 28.80ms Moving avg: 16.38ms 96 frames since last 
[2022-04-03 13:34:19]	,                ScriptedArt_Update, 19.33 ms
[2022-04-03 13:34:19]	,----- FRAME: 105843 time: 26.97ms Moving avg: 16.36ms 6 frames since last 
[2022-04-03 13:34:20]	,                ScriptedArt_Update, 19.91 ms
[2022-04-03 13:34:20]	,----- FRAME: 105849 time: 27.77ms Moving avg: 16.36ms 7 frames since last 
[2022-04-03 13:34:20]	,                ScriptedArt_Update, 19.96 ms
[2022-04-03 13:34:20]	,----- FRAME: 105854 time: 28.24ms Moving avg: 16.41ms 6 frames since last 
[2022-04-03 13:34:20]	,                    ScriptedArt_Update, 19.85 ms
[2022-04-03 13:34:20]	,----- FRAME: 105871 time: 26.72ms Moving avg: 16.38ms 18 frames since last 
[2022-04-03 13:34:20]	,                ScriptedArt_Update, 19.26 ms
[2022-04-03 13:34:20]	,----- FRAME: 105877 time: 27.63ms Moving avg: 16.48ms 7 frames since last 
[2022-04-03 13:34:20]	,            ScriptedArt_Update, 19.18 ms
[2022-04-03 13:34:20]	,----- FRAME: 105887 time: 27.10ms Moving avg: 16.58ms 11 frames since last 
[2022-04-03 13:34:20]	,                    ScriptedArt_Update, 19.23 ms
[2022-04-03 13:34:20]	,----- FRAME: 105896 time: 27.73ms Moving avg: 16.57ms 10 frames since last 
[2022-04-03 13:34:20]	,                ScriptedArt_Update, 20.13 ms
[2022-04-03 13:34:20]	,----- FRAME: 105900 time: 25.02ms Moving avg: 16.50ms 5 frames since last 
[2022-04-03 13:34:22]	,    DoGameStateSaveRequest, 765.04 ms
[2022-04-03 13:34:22]	,SerialEvent::PreTurnBegin, 766.05 ms
[2022-04-03 13:34:22]	,----- FRAME: 105970 time: 16.05ms Moving avg: 16.25ms 71 frames since last 
[2022-04-03 13:34:22]	,    GameCoreEvent::TurnBegin, 15.89 ms
[2022-04-03 13:34:22]	,        GameViewState_UpdateCache, 76.14 ms
[2022-04-03 13:34:22]	,    GameViewState_UpdateGameCore, 76.48 ms
[2022-04-03 13:34:22]	,----- FRAME: 105975 time: 107.40ms Moving avg: 17.62ms 6 frames since last 
[2022-04-03 13:34:28]	,DoGameStateSaveRequest, 783.29 ms
[2022-04-03 13:34:28]	,SerialEvent::PreTurnBegin, 784.26 ms
[2022-04-03 13:34:28]	,----- FRAME: 106336 time: 15.87ms Moving avg: 16.31ms 362 frames since last 
[2022-04-03 13:34:28]	,            GameCoreEvent::TurnBegin, 16.40 ms
[2022-04-03 13:34:28]	,                GameViewState_UpdateCache, 78.31 ms
[2022-04-03 13:34:28]	,            GameViewState_UpdateGameCore, 78.66 ms
[2022-04-03 13:34:28]	,----- FRAME: 106340 time: 107.66ms Moving avg: 17.70ms 5 frames since last 
[2022-04-03 13:34:31]	,UIManager_ProcessInput, 11.60 ms
[2022-04-03 13:34:31]	,----- FRAME: 106525 time: 5.81ms Moving avg: 16.07ms 186 frames since last 
[2022-04-03 13:34:32]	,LuaContext::HistoricMoments, 42.60 ms
[2022-04-03 13:34:32]	,GameCoreEvent::NotificationActivated, 42.73 ms
[2022-04-03 13:34:32]	,Civ6App_PublishGameCoreEvents, 46.85 ms
[2022-04-03 13:34:32]	,----- FRAME: 106611 time: 54.92ms Moving avg: 17.01ms 87 frames since last 
[2022-04-03 13:34:35]	,UIManager_ProcessInput, 30.95 ms
[2022-04-03 13:34:35]	,UIManager_Update, 31.21 ms
[2022-04-03 13:34:35]	,UIUpdateJob_Update, 31.22 ms
[2022-04-03 13:34:35]	,----- FRAME: 106798 time: 33.78ms Moving avg: 16.06ms 188 frames since last 
[2022-04-03 13:34:42]	,DoGameStateSaveRequest, 775.51 ms
[2022-04-03 13:34:42]	,SerialEvent::PreTurnBegin, 776.55 ms
[2022-04-03 13:34:42]	,----- FRAME: 107172 time: 16.05ms Moving avg: 16.13ms 375 frames since last 
[2022-04-03 13:34:42]	,        GameCoreEvent::TurnBegin, 15.56 ms
[2022-04-03 13:34:42]	,            GameViewState_UpdateCache, 75.51 ms
[2022-04-03 13:34:42]	,        GameViewState_UpdateGameCore, 76.09 ms
[2022-04-03 13:34:42]	,----- FRAME: 107177 time: 108.47ms Moving avg: 17.53ms 6 frames since last 
[2022-04-03 13:34:42]	,            GameCoreEvent::PlayerTurnActivated, 5.43 ms
[2022-04-03 13:34:42]	,----- FRAME: 107187 time: 33.19ms Moving avg: 17.07ms 11 frames since last 
[2022-04-03 13:34:46]	,LuaContext::DiplomacyActionView, 77.19 ms
[2022-04-03 13:34:46]	,GameCoreEvent::DiplomacyStatement, 77.41 ms
[2022-04-03 13:34:46]	,Civ6App_PublishGameCoreEvents, 77.61 ms
[2022-04-03 13:34:46]	,LocalMachineEvent::ShowLeaderScreen, 84.14 ms
[2022-04-03 13:34:46]	,Civ6App_PublishLocalMachine, 84.20 ms
[2022-04-03 13:34:46]	,Civ6App_PublishEvents, 162.00 ms
[2022-04-03 13:34:46]	,----- FRAME: 107432 time: 175.57ms Moving avg: 18.70ms 246 frames since last 
[2022-04-03 13:34:49]	,LuaContext::MapLabelManager, 14.68 ms
[2022-04-03 13:34:49]	,SerialEvent::GameCoreEventPlaybackComplete, 15.88 ms
[2022-04-03 13:34:49]	,WorldView_Render_Submission, 29.87 ms
[2022-04-03 13:34:49]	,UIUpdateJob_Render, 36.27 ms
[2022-04-03 13:34:49]	,----- FRAME: 107601 time: 62.77ms Moving avg: 17.01ms 170 frames since last 
[2022-04-03 13:34:53]	,DoGameStateSaveRequest, 798.28 ms
[2022-04-03 13:34:53]	,SerialEvent::PreTurnBegin, 799.23 ms
[2022-04-03 13:34:53]	,----- FRAME: 107818 time: 16.64ms Moving avg: 16.22ms 218 frames since last 
[2022-04-03 13:34:53]	,        GameCoreEvent::TurnBegin, 15.79 ms
[2022-04-03 13:34:53]	,            GameViewState_UpdateCache, 79.12 ms
[2022-04-03 13:34:53]	,        GameViewState_UpdateGameCore, 79.44 ms
[2022-04-03 13:34:53]	,----- FRAME: 107823 time: 108.99ms Moving avg: 17.71ms 6 frames since last 
[2022-04-03 13:35:00]	,UIManager_ProcessInput, 31.57 ms
[2022-04-03 13:35:00]	,----- FRAME: 108232 time: 17.15ms Moving avg: 16.37ms 410 frames since last 
[2022-04-03 13:35:03]	,UIManager_ProcessInput, 35.48 ms
[2022-04-03 13:35:03]	,----- FRAME: 108440 time: 11.71ms Moving avg: 16.33ms 209 frames since last 
[2022-04-03 13:35:04]	,    GameCoreEvent::GovernorPromoted, 7.01 ms
[2022-04-03 13:35:04]	,----- FRAME: 108502 time: 16.23ms Moving avg: 15.79ms 63 frames since last 
[2022-04-03 13:35:10]	,DoGameStateSaveRequest, 796.05 ms
[2022-04-03 13:35:10]	,SerialEvent::PreTurnBegin, 797.00 ms
[2022-04-03 13:35:10]	,----- FRAME: 108885 time: 16.16ms Moving avg: 16.46ms 384 frames since last 
[2022-04-03 13:35:11]	,            GameCoreEvent::TurnBegin, 18.04 ms
[2022-04-03 13:35:11]	,                GameViewState_UpdateCache, 81.32 ms
[2022-04-03 13:35:11]	,            GameViewState_UpdateGameCore, 81.65 ms
[2022-04-03 13:35:11]	,----- FRAME: 108890 time: 115.55ms Moving avg: 17.98ms 6 frames since last 
[2022-04-03 13:35:11]	,        GameCoreEvent::PlayerTurnActivated, 6.19 ms
[2022-04-03 13:35:11]	,----- FRAME: 108900 time: 37.30ms Moving avg: 17.47ms 11 frames since last 
[2022-04-03 13:35:14]	,LuaContext::TechTree, 12.86 ms
[2022-04-03 13:35:14]	,GameCoreEvent::CityFocusChanged, 14.62 ms
[2022-04-03 13:35:14]	,----- FRAME: 109094 time: 24.86ms Moving avg: 16.23ms 195 frames since last 
[2022-04-03 13:35:19]	,LuaContext::UnitFlagManager, 16.24 ms
[2022-04-03 13:35:19]	,GameCoreEvent::UnitAddedToMap, 16.80 ms
[2022-04-03 13:35:19]	,----- FRAME: 109400 time: 38.88ms Moving avg: 16.56ms 307 frames since last 
[2022-04-03 13:35:22]	,DoGameStateSaveRequest, 791.92 ms
[2022-04-03 13:35:22]	,SerialEvent::PreTurnBegin, 792.84 ms
[2022-04-03 13:35:22]	,----- FRAME: 109594 time: 16.64ms Moving avg: 16.30ms 195 frames since last 
[2022-04-03 13:35:22]	,        GameCoreEvent::TurnBegin, 16.23 ms
[2022-04-03 13:35:23]	,            GameViewState_UpdateCache, 78.23 ms
[2022-04-03 13:35:23]	,        GameViewState_UpdateGameCore, 78.54 ms
[2022-04-03 13:35:23]	,----- FRAME: 109599 time: 107.97ms Moving avg: 17.76ms 6 frames since last 
[2022-04-03 13:35:25]	,UIManager_ProcessInput, 14.50 ms
[2022-04-03 13:35:25]	,----- FRAME: 109770 time: 6.78ms Moving avg: 16.03ms 172 frames since last 
[2022-04-03 13:35:29]	,LuaContext::WorldInput, 12.62 ms
[2022-04-03 13:35:29]	,SerialEvent::InterfaceModeChanged, 13.46 ms
[2022-04-03 13:35:29]	,----- FRAME: 110000 time: 19.29ms Moving avg: 16.31ms 231 frames since last 
[2022-04-03 13:35:29]	,                LuaContext::MapLabelManager, 15.35 ms
[2022-04-03 13:35:29]	,            SerialEvent::LensLayerOn, 15.45 ms
[2022-04-03 13:35:29]	,                    WorldView_Render_Submission, 32.05 ms
[2022-04-03 13:35:29]	,            UIUpdateJob_Render, 33.59 ms
[2022-04-03 13:35:29]	,----- FRAME: 110001 time: 60.03ms Moving avg: 16.93ms 2 frames since last 
[2022-04-03 13:35:31]	,        LuaContext::ProductionPanel, 11.80 ms
[2022-04-03 13:35:31]	,    SerialEvent::CitySelectionChanged, 14.14 ms
[2022-04-03 13:35:31]	,----- FRAME: 110081 time: 20.80ms Moving avg: 16.00ms 81 frames since last 
[2022-04-03 13:35:44]	,UIManager_ProcessInput, 12.50 ms
[2022-04-03 13:35:44]	,----- FRAME: 110871 time: 8.81ms Moving avg: 15.89ms 791 frames since last 
[2022-04-03 13:35:48]	,UIManager_ProcessInput, 13.43 ms
[2022-04-03 13:35:48]	,----- FRAME: 111120 time: 10.96ms Moving avg: 16.18ms 250 frames since last 
[2022-04-03 13:36:01]	,DoGameStateSaveRequest, 807.28 ms
[2022-04-03 13:36:01]	,SerialEvent::PreTurnBegin, 808.22 ms
[2022-04-03 13:36:01]	,----- FRAME: 111933 time: 16.64ms Moving avg: 16.41ms 814 frames since last 
[2022-04-03 13:36:01]	,            GameCoreEvent::TurnBegin, 16.34 ms
[2022-04-03 13:36:02]	,                GameViewState_UpdateCache, 79.46 ms
[2022-04-03 13:36:02]	,            GameViewState_UpdateGameCore, 79.82 ms
[2022-04-03 13:36:02]	,----- FRAME: 111937 time: 108.89ms Moving avg: 17.86ms 5 frames since last 
[2022-04-03 13:36:02]	,    SerialEvent::InterfaceModeChanged, 7.62 ms
[2022-04-03 13:36:02]	,----- FRAME: 111947 time: 12.97ms Moving avg: 17.40ms 11 frames since last 
[2022-04-03 13:36:04]	,    LuaContext::MapLabelManager, 14.78 ms
[2022-04-03 13:36:04]	,SerialEvent::LensLayerOn, 14.88 ms
[2022-04-03 13:36:04]	,WorldView_Render_Submission, 31.19 ms
[2022-04-03 13:36:04]	,----- FRAME: 112084 time: 51.52ms Moving avg: 17.03ms 138 frames since last 
[2022-04-03 13:36:07]	,                    UIManager_ProcessInput, 13.25 ms
[2022-04-03 13:36:07]	,----- FRAME: 112238 time: 14.87ms Moving avg: 16.08ms 155 frames since last 
[2022-04-03 13:36:14]	,LuaContext::WorldInput, 12.65 ms
[2022-04-03 13:36:14]	,SerialEvent::InterfaceModeChanged, 13.65 ms
[2022-04-03 13:36:14]	,----- FRAME: 112688 time: 18.22ms Moving avg: 16.65ms 451 frames since last 
[2022-04-03 13:36:14]	,                LuaContext::MapLabelManager, 14.84 ms
[2022-04-03 13:36:14]	,            SerialEvent::LensLayerOn, 14.95 ms
[2022-04-03 13:36:14]	,                    WorldView_Render_Submission, 29.69 ms
[2022-04-03 13:36:14]	,            UIUpdateJob_Render, 31.89 ms
[2022-04-03 13:36:14]	,----- FRAME: 112689 time: 56.93ms Moving avg: 17.28ms 2 frames since last 
[2022-04-03 13:36:18]	,LuaContext::ProductionPanel, 12.11 ms
[2022-04-03 13:36:18]	,GameCoreEvent::CityProductionQueueChanged, 12.18 ms
[2022-04-03 13:36:18]	,----- FRAME: 112955 time: 26.42ms Moving avg: 16.71ms 267 frames since last 
[2022-04-03 13:36:20]	,Civ6App_PublishGameCoreEvents, 30.56 ms
[2022-04-03 13:36:20]	,LuaContext::CityBannerManager, 9.65 ms
[2022-04-03 13:36:20]	,SerialEvent::GameCoreEventPlaybackComplete, 10.03 ms
[2022-04-03 13:36:20]	,----- FRAME: 113032 time: 50.75ms Moving avg: 16.85ms 78 frames since last 
[2022-04-03 13:36:24]	,UIManager_ProcessInput, 20.23 ms
[2022-04-03 13:36:24]	,----- FRAME: 113294 time: 17.15ms Moving avg: 16.26ms 263 frames since last 
[2022-04-03 13:36:24]	,    DoGameStateSaveRequest, 800.34 ms
[2022-04-03 13:36:24]	,SerialEvent::PreTurnBegin, 801.34 ms
[2022-04-03 13:36:24]	,----- FRAME: 113313 time: 16.64ms Moving avg: 16.14ms 20 frames since last 
